ID,KenmerkenHuishouden,RegioS,Perioden,ParticuliereHuishoudens_1,ParticuliereHuishoudensRelatief_2,TotaalVermogen_3,GemiddeldVermogen_4,MediaanVermogen_5,Regionaam,RegioType
8182,1016010,PV30,2012JJ00,716.7,67,155.5,217.0,95.8,Noord-Brabant,Province
8183,1016010,PV30,2013JJ00,719.3,67,140.3,195.1,70.5,Noord-Brabant,Province
8184,1016010,PV30,2014JJ00,722.5,67,141.7,196.1,67.8,Noord-Brabant,Province
8185,1016010,PV30,2015JJ00,723.8,66,146.7,202.7,73.0,Noord-Brabant,Province
8186,1016010,PV30,2016JJ00,726.5,66,153.0,210.7,77.8,Noord-Brabant,Province
8187,1016010,PV30,2017JJ00,729.6,66,163.3,223.9,88.8,Noord-Brabant,Province
8188,1016010,PV30,2018JJ00,733.6,65,179.5,244.7,104.2,Noord-Brabant,Province
8189,1016010,PV30,2019JJ00,737.8,65,195.5,264.9,122.0,Noord-Brabant,Province
8190,1016010,PV31,2011JJ00,332.8,66,57.7,173.3,80.8,Limburg,Province
8191,1016010,PV31,2012JJ00,332.5,66,54.1,162.7,67.1,Limburg,Province
8192,1016010,PV31,2013JJ00,331.6,65,48.8,147.0,48.7,Limburg,Province
8193,1016010,PV31,2014JJ00,331.6,65,49.3,148.7,46.8,Limburg,Province
8194,1016010,PV31,2015JJ00,330.2,65,50.6,153.3,50.7,Limburg,Province
8195,1016010,PV31,2016JJ00,329.2,64,54.1,164.4,57.1,Limburg,Province
8196,1016010,PV31,2017JJ00,328.7,64,57.4,174.6,66.0,Limburg,Province
8197,1016010,PV31,2018JJ00,328.5,64,63.8,194.2,79.8,Limburg,Province
8198,1016010,PV31,2019JJ00,327.9,63,68.3,208.2,93.0,Limburg,Province
12114,1050190,PV20,2011JJ00,15.8,6,1.1,67.8,3.6,Groningen,Province
12115,1050190,PV20,2012JJ00,16.2,6,1.0,59.6,2.6,Groningen,Province
12116,1050190,PV20,2013JJ00,16.5,6,0.8,48.8,1.6,Groningen,Province
12117,1050190,PV20,2014JJ00,17.2,6,0.8,47.2,1.5,Groningen,Province
12118,1050190,PV20,2015JJ00,17.4,6,0.9,49.3,2.1,Groningen,Province
12119,1050190,PV20,2016JJ00,17.7,6,0.9,52.6,2.4,Groningen,Province
12120,1050190,PV20,2017JJ00,17.7,6,1.0,56.3,2.8,Groningen,Province
12121,1050190,PV20,2018JJ00,18.0,6,1.1,60.4,3.5,Groningen,Province
12122,1050190,PV20,2019JJ00,18.4,6,1.2,66.5,4.3,Groningen,Province
12123,1050190,PV21,2011JJ00,15.9,6,1.3,84.8,7.3,Fryslân,Province
12124,1050190,PV21,2012JJ00,16.3,6,1.3,76.9,5.7,Fryslân,Province
12125,1050190,PV21,2013JJ00,16.7,6,1.1,68.5,3.7,Fryslân,Province
12126,1050190,PV21,2014JJ00,17.2,6,1.2,68.3,3.2,Fryslân,Province
12127,1050190,PV21,2015JJ00,17.4,6,1.1,65.1,4.0,Fryslân,Province
12128,1050190,PV21,2016JJ00,18.0,6,1.3,71.2,4.2,Fryslân,Province
12129,1050190,PV21,2017JJ00,18.1,6,1.3,72.4,5.2,Fryslân,Province
12130,1050190,PV21,2018JJ00,18.5,6,1.4,76.8,6.7,Fryslân,Province
12131,1050190,PV21,2019JJ00,18.9,7,1.5,81.8,8.4,Fryslân,Province
12132,1050190,PV22,2011JJ00,12.0,6,1.0,83.3,6.3,Drenthe,Province
12133,1050190,PV22,2012JJ00,12.2,6,0.9,73.0,4.8,Drenthe,Province
12134,1050190,PV22,2013JJ00,12.7,6,0.8,63.6,2.9,Drenthe,Province
12135,1050190,PV22,2014JJ00,13.0,6,0.8,62.1,3.2,Drenthe,Province
12136,1050190,PV22,2015JJ00,13.2,6,0.9,65.9,3.9,Drenthe,Province
12137,1050190,PV22,2016JJ00,13.3,6,0.9,70.5,4.3,Drenthe,Province
12138,1050190,PV22,2017JJ00,13.5,6,1.0,75.0,5.4,Drenthe,Province
12139,1050190,PV22,2018JJ00,13.9,6,1.1,81.7,7.7,Drenthe,Province
12140,1050190,PV22,2019JJ00,14.2,7,1.2,86.8,10.1,Drenthe,Province
12141,1050190,PV23,2011JJ00,25.4,5,2.3,91.3,4.9,Overijssel,Province
12142,1050190,PV23,2012JJ00,26.1,5,2.2,83.7,3.8,Overijssel,Province
12143,1050190,PV23,2013JJ00,26.9,6,2.0,73.9,2.6,Overijssel,Province
12144,1050190,PV23,2014JJ00,27.9,6,2.0,72.7,2.6,Overijssel,Province
12145,1050190,PV23,2015JJ00,28.5,6,2.2,75.7,3.4,Overijssel,Province
12146,1050190,PV23,2016JJ00,29.3,6,2.3,78.8,3.8,Overijssel,Province
12147,1050190,PV23,2017JJ00,29.8,6,2.4,80.7,4.5,Overijssel,Province
12148,1050190,PV23,2018JJ00,30.4,6,2.7,89.5,5.9,Overijssel,Province
12149,1050190,PV23,2019JJ00,31.2,6,3.0,96.7,7.7,Overijssel,Province
12150,1050190,PV24,2011JJ00,13.7,9,0.5,38.7,1.3,Flevoland,Province
12151,1050190,PV24,2012JJ00,14.3,9,0.5,35.2,0.9,Flevoland,Province
12152,1050190,PV24,2013JJ00,14.6,9,0.4,25.7,0.5,Flevoland,Province
12153,1050190,PV24,2014JJ00,15.0,9,0.4,24.7,0.5,Flevoland,Province
12154,1050190,PV24,2015JJ00,15.3,9,0.5,29.9,1.0,Flevoland,Province
12155,1050190,PV24,2016JJ00,15.8,10,0.5,33.9,1.1,Flevoland,Province
12156,1050190,PV24,2017JJ00,15.9,9,0.6,36.9,1.5,Flevoland,Province
12157,1050190,PV24,2018JJ00,16.2,10,0.7,43.0,2.1,Flevoland,Province
12158,1050190,PV24,2019JJ00,16.5,10,0.9,53.7,3.6,Flevoland,Province
12159,1050190,PV25,2011JJ00,47.8,6,5.2,108.4,8.3,Gelderland,Province
12160,1050190,PV25,2012JJ00,49.4,6,4.8,97.1,6.5,Gelderland,Province
12161,1050190,PV25,2013JJ00,51.0,6,4.3,83.7,4.2,Gelderland,Province
12162,1050190,PV25,2014JJ00,52.6,6,4.2,79.9,3.8,Gelderland,Province
12163,1050190,PV25,2015JJ00,53.2,6,4.4,82.4,4.9,Gelderland,Province
12164,1050190,PV25,2016JJ00,54.5,6,4.6,84.3,5.5,Gelderland,Province
12165,1050190,PV25,2017JJ00,54.6,6,4.8,88.2,6.7,Gelderland,Province
12166,1050190,PV25,2018JJ00,55.9,6,5.5,97.8,8.3,Gelderland,Province
12167,1050190,PV25,2019JJ00,57.0,6,6.0,104.8,10.2,Gelderland,Province
12168,1050190,PV26,2011JJ00,32.1,6,3.6,113.0,9.3,Utrecht,Province
12169,1050190,PV26,2012JJ00,33.2,6,3.5,104.5,7.7,Utrecht,Province
12170,1050190,PV26,2013JJ00,34.0,6,3.1,92.4,4.7,Utrecht,Province
12171,1050190,PV26,2014JJ00,34.9,6,3.2,90.8,4.2,Utrecht,Province
12172,1050190,PV26,2015JJ00,35.3,6,3.3,92.6,5.7,Utrecht,Province
12173,1050190,PV26,2016JJ00,36.2,6,3.6,98.2,6.4,Utrecht,Province
12174,1050190,PV26,2017JJ00,36.6,6,4.0,108.9,8.7,Utrecht,Province
12175,1050190,PV26,2018JJ00,37.5,6,4.7,124.2,11.6,Utrecht,Province
12176,1050190,PV26,2019JJ00,38.3,6,5.3,137.7,15.0,Utrecht,Province
12177,1050190,PV27,2011JJ00,92.7,7,8.4,90.6,3.6,Noord-Holland,Province
12178,1050190,PV27,2012JJ00,95.1,8,8.0,83.6,3.1,Noord-Holland,Province
12179,1050190,PV27,2013JJ00,96.7,8,6.9,71.0,2.0,Noord-Holland,Province
12180,1050190,PV27,2014JJ00,98.7,8,7.1,72.2,1.9,Noord-Holland,Province
12181,1050190,PV27,2015JJ00,99.9,8,7.8,78.4,2.8,Noord-Holland,Province
12182,1050190,PV27,2016JJ00,101.9,8,8.8,86.5,3.3,Noord-Holland,Province
12183,1050190,PV27,2017JJ00,102.4,8,10.6,103.4,4.7,Noord-Holland,Province
12184,1050190,PV27,2018JJ00,104.1,8,12.2,117.2,6.1,Noord-Holland,Province
12185,1050190,PV27,2019JJ00,105.5,8,13.7,129.8,7.7,Noord-Holland,Province
12186,1050190,PV28,2011JJ00,116.7,7,7.8,66.8,2.0,Zuid-Holland,Province
12187,1050190,PV28,2012JJ00,119.7,8,7.1,59.6,1.6,Zuid-Holland,Province
12188,1050190,PV28,2013JJ00,122.0,8,6.0,49.5,1.0,Zuid-Holland,Province
12189,1050190,PV28,2014JJ00,125.4,8,6.2,49.6,1.0,Zuid-Holland,Province
12190,1050190,PV28,2015JJ00,127.6,8,6.9,53.8,1.5,Zuid-Holland,Province
12191,1050190,PV28,2016JJ00,130.7,8,7.2,55.4,1.5,Zuid-Holland,Province
12192,1050190,PV28,2017JJ00,131.8,8,7.9,59.9,2.0,Zuid-Holland,Province
12193,1050190,PV28,2018JJ00,134.2,8,9.3,69.1,2.4,Zuid-Holland,Province
12194,1050190,PV28,2019JJ00,136.1,8,10.6,77.7,3.4,Zuid-Holland,Province
12195,1050190,PV29,2011JJ00,9.2,5,0.9,101.3,8.1,Zeeland,Province
12196,1050190,PV29,2012JJ00,9.5,6,0.9,97.0,6.5,Zeeland,Province
12197,1050190,PV29,2013JJ00,9.6,6,0.9,89.6,4.6,Zeeland,Province
12198,1050190,PV29,2014JJ00,9.9,6,0.9,86.9,4.6,Zeeland,Province
12199,1050190,PV29,2015JJ00,10.0,6,0.9,90.1,5.4,Zeeland,Province
12200,1050190,PV29,2016JJ00,10.2,6,1.0,93.6,6.0,Zeeland,Province
12201,1050190,PV29,2017JJ00,10.3,6,1.0,97.8,7.3,Zeeland,Province
12202,1050190,PV29,2018JJ00,10.4,6,1.0,99.5,8.3,Zeeland,Province
12203,1050190,PV29,2019JJ00,10.7,6,1.1,106.6,10.2,Zeeland,Province
12204,1050190,PV30,2011JJ00,60.3,6,6.8,112.1,10.1,Noord-Brabant,Province
12205,1050190,PV30,2012JJ00,62.7,6,6.3,101.3,8.2,Noord-Brabant,Province
12206,1050190,PV30,2013JJ00,64.3,6,5.7,88.5,5.5,Noord-Brabant,Province
12207,1050190,PV30,2014JJ00,66.6,6,5.9,87.9,4.9,Noord-Brabant,Province
12208,1050190,PV30,2015JJ00,67.8,6,6.1,90.5,6.3,Noord-Brabant,Province
12209,1050190,PV30,2016JJ00,69.9,6,6.6,93.8,6.7,Noord-Brabant,Province
12210,1050190,PV30,2017JJ00,70.5,6,7.2,101.5,8.4,Noord-Brabant,Province
12211,1050190,PV30,2018JJ00,71.9,6,8.1,112.5,10.3,Noord-Brabant,Province
12212,1050190,PV30,2019JJ00,73.6,6,8.8,120.2,12.7,Noord-Brabant,Province
12213,1050190,PV31,2011JJ00,30.6,6,2.8,92.4,5.7,Limburg,Province
12214,1050190,PV31,2012JJ00,31.3,6,2.6,82.3,4.8,Limburg,Province
12215,1050190,PV31,2013JJ00,31.8,6,2.3,72.3,3.2,Limburg,Province
12216,1050190,PV31,2014JJ00,32.6,6,2.3,71.6,2.8,Limburg,Province
12217,1050190,PV31,2015JJ00,32.8,6,2.3,71.5,3.7,Limburg,Province
12218,1050190,PV31,2016JJ00,33.4,7,2.5,74.4,4.3,Limburg,Province
12219,1050190,PV31,2017JJ00,33.5,7,2.6,78.4,5.1,Limburg,Province
12220,1050190,PV31,2018JJ00,33.7,7,2.9,84.8,6.5,Limburg,Province
12221,1050190,PV31,2019JJ00,34.1,7,3.0,88.5,8.3,Limburg,Province
16137,1050055,PV20,2011JJ00,140.1,51,23.0,164.2,68.0,Groningen,Province
16138,1050055,PV20,2012JJ00,139.5,50,21.0,150.9,54.8,Groningen,Province
16139,1050055,PV20,2013JJ00,139.3,50,18.7,134.6,37.7,Groningen,Province
16140,1050055,PV20,2014JJ00,138.5,49,19.1,138.1,37.3,Groningen,Province
16141,1050055,PV20,2015JJ00,137.7,49,20.2,146.4,41.7,Groningen,Province
16142,1050055,PV20,2016JJ00,137.3,48,21.5,156.5,45.8,Groningen,Province
16143,1050055,PV20,2017JJ00,137.1,48,22.0,160.5,52.3,Groningen,Province
16144,1050055,PV20,2018JJ00,136.8,48,24.0,175.1,60.0,Groningen,Province
16145,1050055,PV20,2019JJ00,136.8,48,25.7,187.7,72.7,Groningen,Province
16146,1050055,PV21,2011JJ00,167.0,60,30.5,182.8,93.0,Fryslân,Province
16147,1050055,PV21,2012JJ00,166.6,59,28.6,171.7,78.8,Fryslân,Province
16148,1050055,PV21,2013JJ00,166.1,59,25.9,155.7,59.3,Fryslân,Province
16149,1050055,PV21,2014JJ00,165.4,58,25.7,155.6,57.0,Fryslân,Province
16150,1050055,PV21,2015JJ00,164.9,58,26.3,159.8,61.4,Fryslân,Province
16151,1050055,PV21,2016JJ00,164.1,57,27.5,167.7,66.9,Fryslân,Province
16152,1050055,PV21,2017JJ00,163.6,57,29.6,180.9,78.4,Fryslân,Province
16153,1050055,PV21,2018JJ00,163.1,56,32.5,199.4,90.4,Fryslân,Province
16154,1050055,PV21,2019JJ00,162.8,56,35.4,217.3,106.0,Fryslân,Province
16155,1050055,PV22,2011JJ00,130.9,63,24.5,187.0,97.7,Drenthe,Province
16156,1050055,PV22,2012JJ00,130.3,62,22.6,173.7,82.4,Drenthe,Province
16157,1050055,PV22,2013JJ00,129.8,62,20.1,155.2,61.0,Drenthe,Province
16158,1050055,PV22,2014JJ00,129.3,61,20.3,156.6,58.7,Drenthe,Province
16159,1050055,PV22,2015JJ00,128.9,61,21.0,163.1,63.9,Drenthe,Province
16160,1050055,PV22,2016JJ00,128.4,60,22.0,171.7,69.3,Drenthe,Province
16161,1050055,PV22,2017JJ00,128.2,60,23.6,184.4,78.8,Drenthe,Province
16162,1050055,PV22,2018JJ00,128.1,59,25.7,200.3,89.4,Drenthe,Province
16163,1050055,PV22,2019JJ00,128.2,59,28.1,219.0,105.8,Drenthe,Province
16164,1050055,PV23,2011JJ00,286.3,60,55.0,192.0,90.4,Overijssel,Province
16165,1050055,PV23,2012JJ00,286.8,60,52.3,182.3,74.6,Overijssel,Province
16166,1050055,PV23,2013JJ00,287.3,60,47.0,163.6,52.7,Overijssel,Province
16167,1050055,PV23,2014JJ00,287.1,60,47.3,164.6,52.6,Overijssel,Province
16168,1050055,PV23,2015JJ00,286.6,59,49.6,173.0,58.8,Overijssel,Province
16169,1050055,PV23,2016JJ00,286.3,59,52.9,184.7,65.6,Overijssel,Province
16170,1050055,PV23,2017JJ00,286.4,58,56.6,197.6,77.3,Overijssel,Province
16171,1050055,PV23,2018JJ00,286.4,58,61.9,216.1,90.3,Overijssel,Province
16172,1050055,PV23,2019JJ00,287.1,57,67.8,236.2,106.9,Overijssel,Province
16173,1050055,PV24,2011JJ00,94.3,60,12.0,127.0,37.0,Flevoland,Province
16174,1050055,PV24,2012JJ00,94.6,59,11.1,117.3,25.2,Flevoland,Province
16175,1050055,PV24,2013JJ00,95.1,59,9.6,100.5,10.5,Flevoland,Province
16176,1050055,PV24,2014JJ00,95.3,59,10.1,105.8,11.5,Flevoland,Province
16177,1050055,PV24,2015JJ00,95.3,58,11.1,116.6,18.9,Flevoland,Province
16178,1050055,PV24,2016JJ00,95.4,58,12.1,126.5,24.1,Flevoland,Province
16179,1050055,PV24,2017JJ00,95.9,57,13.4,139.8,34.9,Flevoland,Province
16180,1050055,PV24,2018JJ00,96.7,57,15.5,159.9,49.2,Flevoland,Province
16181,1050055,PV24,2019JJ00,97.8,57,17.8,181.6,72.4,Flevoland,Province
16182,1050055,PV25,2011JJ00,505.1,59,112.9,223.5,110.0,Gelderland,Province
16183,1050055,PV25,2012JJ00,505.7,59,105.3,208.1,90.2,Gelderland,Province
16184,1050055,PV25,2013JJ00,506.8,58,94.8,187.0,65.7,Gelderland,Province
16185,1050055,PV25,2014JJ00,507.6,58,94.7,186.5,62.9,Gelderland,Province
16186,1050055,PV25,2015JJ00,508.7,58,98.2,193.1,67.6,Gelderland,Province
16187,1050055,PV25,2016JJ00,509.2,57,103.3,202.9,73.0,Gelderland,Province
16188,1050055,PV25,2017JJ00,511.3,57,109.8,214.8,84.5,Gelderland,Province
16189,1050055,PV25,2018JJ00,513.8,57,122.7,238.9,100.8,Gelderland,Province
16190,1050055,PV25,2019JJ00,516.1,56,134.4,260.5,120.7,Gelderland,Province
16191,1050055,PV26,2011JJ00,305.3,55,76.1,249.2,99.9,Utrecht,Province
16192,1050055,PV26,2012JJ00,306.7,55,72.2,235.4,81.8,Utrecht,Province
16193,1050055,PV26,2013JJ00,308.7,55,65.2,211.1,57.0,Utrecht,Province
16194,1050055,PV26,2014JJ00,310.6,55,65.5,210.9,54.4,Utrecht,Province
16195,1050055,PV26,2015JJ00,312.2,54,69.1,221.3,62.0,Utrecht,Province
16196,1050055,PV26,2016JJ00,314.1,54,73.8,235.1,70.6,Utrecht,Province
16197,1050055,PV26,2017JJ00,316.0,54,81.9,259.3,92.1,Utrecht,Province
16198,1050055,PV26,2018JJ00,319.0,54,93.6,293.3,120.2,Utrecht,Province
16199,1050055,PV26,2019JJ00,321.7,54,103.3,321.1,148.9,Utrecht,Province
16200,1050055,PV27,2011JJ00,622.6,50,154.1,247.6,72.6,Noord-Holland,Province
16201,1050055,PV27,2012JJ00,624.8,50,142.3,227.7,57.0,Noord-Holland,Province
16202,1050055,PV27,2013JJ00,627.2,49,125.7,200.4,40.0,Noord-Holland,Province
16203,1050055,PV27,2014JJ00,631.2,49,127.0,201.2,39.7,Noord-Holland,Province
16204,1050055,PV27,2015JJ00,633.7,49,141.0,222.6,47.2,Noord-Holland,Province
16205,1050055,PV27,2016JJ00,636.6,49,154.4,242.6,55.5,Noord-Holland,Province
16206,1050055,PV27,2017JJ00,640.0,48,172.5,269.5,75.0,Noord-Holland,Province
16207,1050055,PV27,2018JJ00,645.2,48,194.3,301.2,100.9,Noord-Holland,Province
16208,1050055,PV27,2019JJ00,649.8,48,212.0,326.2,127.7,Noord-Holland,Province
16209,1050055,PV28,2011JJ00,827.4,53,171.0,206.6,54.9,Zuid-Holland,Province
16210,1050055,PV28,2012JJ00,828.7,52,157.9,190.5,43.3,Zuid-Holland,Province
16211,1050055,PV28,2013JJ00,830.3,52,137.7,165.8,28.4,Zuid-Holland,Province
16212,1050055,PV28,2014JJ00,832.6,52,140.7,169.0,28.2,Zuid-Holland,Province
16213,1050055,PV28,2015JJ00,833.7,52,149.8,179.8,34.8,Zuid-Holland,Province
16214,1050055,PV28,2016JJ00,836.1,51,160.6,192.1,40.0,Zuid-Holland,Province
16215,1050055,PV28,2017JJ00,839.2,51,174.5,207.9,51.1,Zuid-Holland,Province
16216,1050055,PV28,2018JJ00,843.9,51,198.7,235.5,67.9,Zuid-Holland,Province
16217,1050055,PV28,2019JJ00,848.0,51,218.3,257.5,91.3,Zuid-Holland,Province
16218,1050055,PV29,2011JJ00,100.7,60,22.4,222.7,116.3,Zeeland,Province
16219,1050055,PV29,2012JJ00,100.3,60,21.4,213.8,102.8,Zeeland,Province
16220,1050055,PV29,2013JJ00,100.2,59,20.2,202.0,84.3,Zeeland,Province
16221,1050055,PV29,2014JJ00,99.7,59,20.9,209.4,87.0,Zeeland,Province
16222,1050055,PV29,2015JJ00,99.4,58,21.7,218.7,94.3,Zeeland,Province
16223,1050055,PV29,2016JJ00,99.0,58,22.7,228.9,99.2,Zeeland,Province
16224,1050055,PV29,2017JJ00,98.7,57,23.9,241.8,109.4,Zeeland,Province
16225,1050055,PV29,2018JJ00,98.6,57,25.8,261.6,120.1,Zeeland,Province
16226,1050055,PV29,2019JJ00,98.6,57,27.1,274.7,132.7,Zeeland,Province
16227,1050055,PV30,2011JJ00,632.8,60,154.0,243.3,130.6,Noord-Brabant,Province
16228,1050055,PV30,2012JJ00,632.9,59,144.0,227.5,110.1,Noord-Brabant,Province
16229,1050055,PV30,2013JJ00,634.2,59,129.8,204.7,83.5,Noord-Brabant,Province
16230,1050055,PV30,2014JJ00,635.4,59,131.0,206.1,81.2,Noord-Brabant,Province
16231,1050055,PV30,2015JJ00,635.3,58,135.6,213.4,87.1,Noord-Brabant,Province
16232,1050055,PV30,2016JJ00,635.9,58,141.6,222.7,92.4,Noord-Brabant,Province
16233,1050055,PV30,2017JJ00,637.3,57,150.9,236.8,104.0,Noord-Brabant,Province
16234,1050055,PV30,2018JJ00,639.9,57,165.6,258.8,120.3,Noord-Brabant,Province
16235,1050055,PV30,2019JJ00,642.4,57,180.6,281.1,139.8,Noord-Brabant,Province
16236,1050055,PV31,2011JJ00,292.8,58,52.8,180.4,93.5,Limburg,Province
16237,1050055,PV31,2012JJ00,291.9,58,49.6,169.9,79.4,Limburg,Province
16238,1050055,PV31,2013JJ00,290.6,57,44.8,154.0,60.2,Limburg,Province
16239,1050055,PV31,2014JJ00,289.9,57,45.3,156.2,58.6,Limburg,Province
16240,1050055,PV31,2015JJ00,288.3,57,46.6,161.7,62.9,Limburg,Province
16241,1050055,PV31,2016JJ00,286.8,56,49.9,174.0,70.1,Limburg,Province
16242,1050055,PV31,2017JJ00,286.0,56,52.9,184.9,79.6,Limburg,Province
16243,1050055,PV31,2018JJ00,285.5,55,58.9,206.2,94.2,Limburg,Province
16244,1050055,PV31,2019JJ00,284.4,55,63.0,221.5,107.9,Limburg,Province
20160,1016090,PV20,2011JJ00,62.5,23,8.5,135.9,57.1,Groningen,Province
20161,1016090,PV20,2012JJ00,62.0,22,7.7,124.8,42.0,Groningen,Province
20162,1016090,PV20,2013JJ00,61.5,22,6.5,105.1,20.3,Groningen,Province
20163,1016090,PV20,2014JJ00,60.6,22,6.6,109.1,19.3,Groningen,Province
20164,1016090,PV20,2015JJ00,59.9,21,7.0,117.2,22.1,Groningen,Province
20165,1016090,PV20,2016JJ00,59.1,21,7.4,125.8,26.4,Groningen,Province
20166,1016090,PV20,2017JJ00,58.7,21,8.2,139.9,34.2,Groningen,Province
20167,1016090,PV20,2018JJ00,58.0,20,8.9,153.5,43.2,Groningen,Province
20168,1016090,PV20,2019JJ00,57.6,20,9.7,168.0,57.6,Groningen,Province
20169,1016090,PV21,2011JJ00,79.4,28,12.8,161.3,76.1,Fryslân,Province
20170,1016090,PV21,2012JJ00,78.9,28,11.6,146.6,58.0,Fryslân,Province
20171,1016090,PV21,2013JJ00,78.5,28,10.1,128.3,34.4,Fryslân,Province
20172,1016090,PV21,2014JJ00,77.6,27,10.0,128.2,30.5,Fryslân,Province
20173,1016090,PV21,2015JJ00,76.9,27,10.1,130.8,33.4,Fryslân,Province
20174,1016090,PV21,2016JJ00,76.1,27,10.6,139.4,38.2,Fryslân,Province
20175,1016090,PV21,2017JJ00,75.5,26,11.6,153.7,49.0,Fryslân,Province
20176,1016090,PV21,2018JJ00,74.7,26,12.9,173.2,60.6,Fryslân,Province
20177,1016090,PV21,2019JJ00,74.2,26,14.4,193.5,76.4,Fryslân,Province
20178,1016090,PV22,2011JJ00,60.8,29,9.4,154.7,71.5,Drenthe,Province
20179,1016090,PV22,2012JJ00,60.3,29,8.5,141.9,53.6,Drenthe,Province
20180,1016090,PV22,2013JJ00,59.7,28,7.1,119.2,28.8,Drenthe,Province
20181,1016090,PV22,2014JJ00,59.2,28,7.0,118.4,25.2,Drenthe,Province
20182,1016090,PV22,2015JJ00,58.6,28,7.3,124.2,29.1,Drenthe,Province
20183,1016090,PV22,2016JJ00,57.9,27,7.9,135.7,33.7,Drenthe,Province
20184,1016090,PV22,2017JJ00,57.5,27,8.5,148.7,42.8,Drenthe,Province
20185,1016090,PV22,2018JJ00,57.0,26,9.5,165.8,53.4,Drenthe,Province
20186,1016090,PV22,2019JJ00,56.6,26,10.4,184.7,69.4,Drenthe,Province
20187,1016090,PV23,2011JJ00,144.7,30,26.0,179.4,82.1,Overijssel,Province
20188,1016090,PV23,2012JJ00,144.7,30,24.2,166.9,62.1,Overijssel,Province
20189,1016090,PV23,2013JJ00,144.5,30,21.0,145.5,35.8,Overijssel,Province
20190,1016090,PV23,2014JJ00,144.1,30,20.8,144.3,33.9,Overijssel,Province
20191,1016090,PV23,2015JJ00,143.4,30,22.2,154.6,38.1,Overijssel,Province
20192,1016090,PV23,2016JJ00,142.4,29,24.0,168.9,45.0,Overijssel,Province
20193,1016090,PV23,2017JJ00,141.7,29,25.9,182.5,56.1,Overijssel,Province
20194,1016090,PV23,2018JJ00,140.9,28,28.6,202.6,69.3,Overijssel,Province
20195,1016090,PV23,2019JJ00,140.3,28,31.6,225.4,86.9,Overijssel,Province
20196,1016090,PV24,2011JJ00,52.9,34,5.8,108.7,28.4,Flevoland,Province
20197,1016090,PV24,2012JJ00,52.9,33,5.1,97.3,13.9,Flevoland,Province
20198,1016090,PV24,2013JJ00,52.9,33,4.1,77.9,1.3,Flevoland,Province
20199,1016090,PV24,2014JJ00,52.7,33,4.3,80.9,1.4,Flevoland,Province
20200,1016090,PV24,2015JJ00,52.4,32,4.7,89.1,4.7,Flevoland,Province
20201,1016090,PV24,2016JJ00,52.1,32,5.2,99.5,8.9,Flevoland,Province
20202,1016090,PV24,2017JJ00,52.3,31,5.9,112.4,19.9,Flevoland,Province
20203,1016090,PV24,2018JJ00,52.3,31,7.0,134.1,34.9,Flevoland,Province
20204,1016090,PV24,2019JJ00,52.6,31,8.1,154.7,57.9,Flevoland,Province
20205,1016090,PV25,2011JJ00,249.4,29,49.7,199.3,95.5,Gelderland,Province
20206,1016090,PV25,2012JJ00,248.8,29,45.0,181.0,71.9,Gelderland,Province
20207,1016090,PV25,2013JJ00,247.6,29,38.6,155.9,42.7,Gelderland,Province
20208,1016090,PV25,2014JJ00,246.1,28,38.0,154.2,38.4,Gelderland,Province
20209,1016090,PV25,2015JJ00,244.8,28,39.7,162.3,41.5,Gelderland,Province
20210,1016090,PV25,2016JJ00,243.8,27,42.1,172.7,46.3,Gelderland,Province
20211,1016090,PV25,2017JJ00,243.6,27,45.1,185.3,57.6,Gelderland,Province
20212,1016090,PV25,2018JJ00,242.9,27,51.3,211.4,74.0,Gelderland,Province
20213,1016090,PV25,2019JJ00,242.6,27,57.1,235.4,95.5,Gelderland,Province
20214,1016090,PV26,2011JJ00,156.5,28,34.8,222.1,91.4,Utrecht,Province
20215,1016090,PV26,2012JJ00,157.3,28,32.4,205.9,69.3,Utrecht,Province
20216,1016090,PV26,2013JJ00,158.1,28,27.5,173.7,39.3,Utrecht,Province
20217,1016090,PV26,2014JJ00,158.2,28,27.1,171.2,35.6,Utrecht,Province
20218,1016090,PV26,2015JJ00,158.5,28,29.2,184.2,41.9,Utrecht,Province
20219,1016090,PV26,2016JJ00,158.9,27,31.7,199.2,50.6,Utrecht,Province
20220,1016090,PV26,2017JJ00,159.8,27,36.0,225.3,73.4,Utrecht,Province
20221,1016090,PV26,2018JJ00,160.5,27,42.6,265.0,103.1,Utrecht,Province
20222,1016090,PV26,2019JJ00,161.5,27,48.2,298.3,135.8,Utrecht,Province
20223,1016090,PV27,2011JJ00,302.6,24,65.5,216.4,67.7,Noord-Holland,Province
20224,1016090,PV27,2012JJ00,304.1,24,57.9,190.3,48.7,Noord-Holland,Province
20225,1016090,PV27,2013JJ00,304.7,24,51.2,167.9,24.9,Noord-Holland,Province
20226,1016090,PV27,2014JJ00,305.4,24,51.8,169.7,23.9,Noord-Holland,Province
20227,1016090,PV27,2015JJ00,305.6,24,55.7,182.4,31.2,Noord-Holland,Province
20228,1016090,PV27,2016JJ00,306.5,23,63.6,207.4,41.0,Noord-Holland,Province
20229,1016090,PV27,2017JJ00,307.9,23,73.7,239.4,61.1,Noord-Holland,Province
20230,1016090,PV27,2018JJ00,309.7,23,87.4,282.0,89.9,Noord-Holland,Province
20231,1016090,PV27,2019JJ00,311.3,23,97.2,312.3,121.5,Noord-Holland,Province
